9.000000000000000000e+00,1.000000000000000000e+01,4.858000000000000000e+03,1.468600000000000000e+04
9.000000000000000000e+00,1.000000000000000000e+01,3.029000000000000000e+03,1.651500000000000000e+04
1.000000000000000000e+01,1.000000000000000000e+01,2.880000000000000000e+03,1.666400000000000000e+04
1.000000000000000000e+01,1.000000000000000000e+01,4.161000000000000000e+03,1.538300000000000000e+04
1.000000000000000000e+01,1.000000000000000000e+01,4.639000000000000000e+03,1.490500000000000000e+04
1.100000000000000000e+01,1.000000000000000000e+01,3.428000000000000000e+03,1.611600000000000000e+04
1.100000000000000000e+01,1.000000000000000000e+01,5.698000000000000000e+03,1.384600000000000000e+04
1.100000000000000000e+01,1.000000000000000000e+01,4.847000000000000000e+03,1.469700000000000000e+04
1.200000000000000000e+01,1.000000000000000000e+01,5.012000000000000000e+03,1.453200000000000000e+04
1.200000000000000000e+01,1.000000000000000000e+01,5.515000000000000000e+03,1.402900000000000000e+04
1.200000000000000000e+01,1.000000000000000000e+01,5.794000000000000000e+03,1.375000000000000000e+04
1.300000000000000000e+01,1.000000000000000000e+01,4.289000000000000000e+03,1.525500000000000000e+04
1.300000000000000000e+01,1.000000000000000000e+01,5.499000000000000000e+03,1.404500000000000000e+04
1.300000000000000000e+01,1.000000000000000000e+01,6.072000000000000000e+03,1.347200000000000000e+04
1.400000000000000000e+01,1.000000000000000000e+01,5.754000000000000000e+03,1.379000000000000000e+04
1.400000000000000000e+01,1.000000000000000000e+01,5.765000000000000000e+03,1.377900000000000000e+04
1.400000000000000000e+01,1.000000000000000000e+01,3.841000000000000000e+03,1.570300000000000000e+04
1.500000000000000000e+01,1.000000000000000000e+01,4.194000000000000000e+03,1.535000000000000000e+04
1.500000000000000000e+01,1.000000000000000000e+01,6.559000000000000000e+03,1.298500000000000000e+04
1.500000000000000000e+01,1.000000000000000000e+01,3.524000000000000000e+03,1.602000000000000000e+04
1.600000000000000000e+01,1.000000000000000000e+01,5.938000000000000000e+03,1.360600000000000000e+04
1.600000000000000000e+01,1.000000000000000000e+01,5.120000000000000000e+03,1.442400000000000000e+04
1.600000000000000000e+01,1.000000000000000000e+01,4.626000000000000000e+03,1.491800000000000000e+04
1.700000000000000000e+01,1.000000000000000000e+01,4.572000000000000000e+03,1.497200000000000000e+04
1.700000000000000000e+01,1.000000000000000000e+01,4.902000000000000000e+03,1.464200000000000000e+04
1.700000000000000000e+01,1.000000000000000000e+01,5.651000000000000000e+03,1.389300000000000000e+04
1.800000000000000000e+01,1.000000000000000000e+01,3.736000000000000000e+03,1.580800000000000000e+04
1.800000000000000000e+01,1.000000000000000000e+01,5.636000000000000000e+03,1.390800000000000000e+04
1.800000000000000000e+01,1.000000000000000000e+01,6.121000000000000000e+03,1.342300000000000000e+04
2.000000000000000000e+01,2.000000000000000000e+00,5.233000000000000000e+03,1.431100000000000000e+04
2.000000000000000000e+01,2.000000000000000000e+00,5.586000000000000000e+03,1.395800000000000000e+04
2.000000000000000000e+01,2.000000000000000000e+00,5.625000000000000000e+03,1.391900000000000000e+04
2.000000000000000000e+01,2.000000000000000000e+00,4.971000000000000000e+03,1.457300000000000000e+04
2.000000000000000000e+01,2.000000000000000000e+00,5.056000000000000000e+03,1.448800000000000000e+04
2.300000000000000000e+01,2.000000000000000000e+00,4.588000000000000000e+03,1.495600000000000000e+04
2.300000000000000000e+01,2.000000000000000000e+00,5.169000000000000000e+03,1.437500000000000000e+04
2.300000000000000000e+01,2.000000000000000000e+00,5.882000000000000000e+03,1.366200000000000000e+04
2.300000000000000000e+01,2.000000000000000000e+00,6.007000000000000000e+03,1.353700000000000000e+04
2.300000000000000000e+01,2.000000000000000000e+00,5.511000000000000000e+03,1.403300000000000000e+04
2.500000000000000000e+01,5.000000000000000000e+00,5.937000000000000000e+03,1.360700000000000000e+04
2.500000000000000000e+01,5.000000000000000000e+00,5.821000000000000000e+03,1.372300000000000000e+04
