7.000000000000000000e+00,7.000000000000000000e+00,6.700000000000000000e+02,3.670000000000000000e+03
7.000000000000000000e+00,7.000000000000000000e+00,6.980000000000000000e+02,3.642000000000000000e+03
7.000000000000000000e+00,7.000000000000000000e+00,7.100000000000000000e+02,3.630000000000000000e+03
9.000000000000000000e+00,7.000000000000000000e+00,8.990000000000000000e+02,3.441000000000000000e+03
9.000000000000000000e+00,7.000000000000000000e+00,6.880000000000000000e+02,3.652000000000000000e+03
9.000000000000000000e+00,7.000000000000000000e+00,8.250000000000000000e+02,3.515000000000000000e+03
9.000000000000000000e+00,7.000000000000000000e+00,7.760000000000000000e+02,3.564000000000000000e+03
9.000000000000000000e+00,7.000000000000000000e+00,8.340000000000000000e+02,3.506000000000000000e+03
1.100000000000000000e+01,7.000000000000000000e+00,8.480000000000000000e+02,3.492000000000000000e+03
1.100000000000000000e+01,7.000000000000000000e+00,9.370000000000000000e+02,3.403000000000000000e+03
1.100000000000000000e+01,7.000000000000000000e+00,8.740000000000000000e+02,3.466000000000000000e+03
1.100000000000000000e+01,7.000000000000000000e+00,8.810000000000000000e+02,3.459000000000000000e+03
1.100000000000000000e+01,7.000000000000000000e+00,7.530000000000000000e+02,3.587000000000000000e+03
1.300000000000000000e+01,7.000000000000000000e+00,8.460000000000000000e+02,3.494000000000000000e+03
1.300000000000000000e+01,7.000000000000000000e+00,8.200000000000000000e+02,3.520000000000000000e+03
1.300000000000000000e+01,7.000000000000000000e+00,8.290000000000000000e+02,3.511000000000000000e+03
1.300000000000000000e+01,7.000000000000000000e+00,8.950000000000000000e+02,3.445000000000000000e+03
1.300000000000000000e+01,7.000000000000000000e+00,9.750000000000000000e+02,3.365000000000000000e+03
1.500000000000000000e+01,7.000000000000000000e+00,8.020000000000000000e+02,3.538000000000000000e+03
1.500000000000000000e+01,7.000000000000000000e+00,9.330000000000000000e+02,3.407000000000000000e+03
1.500000000000000000e+01,7.000000000000000000e+00,7.860000000000000000e+02,3.554000000000000000e+03
1.500000000000000000e+01,7.000000000000000000e+00,8.330000000000000000e+02,3.507000000000000000e+03
1.500000000000000000e+01,7.000000000000000000e+00,8.470000000000000000e+02,3.493000000000000000e+03
1.700000000000000000e+01,7.000000000000000000e+00,8.380000000000000000e+02,3.502000000000000000e+03
1.700000000000000000e+01,7.000000000000000000e+00,9.080000000000000000e+02,3.432000000000000000e+03
1.700000000000000000e+01,7.000000000000000000e+00,8.240000000000000000e+02,3.516000000000000000e+03
1.700000000000000000e+01,7.000000000000000000e+00,1.066000000000000000e+03,3.274000000000000000e+03
1.700000000000000000e+01,7.000000000000000000e+00,9.040000000000000000e+02,3.436000000000000000e+03
1.900000000000000000e+01,7.000000000000000000e+00,1.038000000000000000e+03,3.302000000000000000e+03
1.900000000000000000e+01,7.000000000000000000e+00,1.017000000000000000e+03,3.323000000000000000e+03
1.900000000000000000e+01,7.000000000000000000e+00,7.790000000000000000e+02,3.561000000000000000e+03
1.900000000000000000e+01,7.000000000000000000e+00,9.580000000000000000e+02,3.382000000000000000e+03
1.900000000000000000e+01,7.000000000000000000e+00,8.130000000000000000e+02,3.527000000000000000e+03
2.100000000000000000e+01,7.000000000000000000e+00,1.035000000000000000e+03,3.305000000000000000e+03
2.100000000000000000e+01,7.000000000000000000e+00,8.350000000000000000e+02,3.505000000000000000e+03
2.100000000000000000e+01,7.000000000000000000e+00,9.270000000000000000e+02,3.413000000000000000e+03
2.100000000000000000e+01,7.000000000000000000e+00,8.720000000000000000e+02,3.468000000000000000e+03
2.100000000000000000e+01,7.000000000000000000e+00,8.740000000000000000e+02,3.466000000000000000e+03
2.300000000000000000e+01,7.000000000000000000e+00,9.790000000000000000e+02,3.361000000000000000e+03
2.300000000000000000e+01,7.000000000000000000e+00,9.640000000000000000e+02,3.376000000000000000e+03
2.300000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+02,3.440000000000000000e+03
2.300000000000000000e+01,7.000000000000000000e+00,9.600000000000000000e+02,3.380000000000000000e+03
2.300000000000000000e+01,7.000000000000000000e+00,9.350000000000000000e+02,3.405000000000000000e+03
2.500000000000000000e+01,7.000000000000000000e+00,1.009000000000000000e+03,3.331000000000000000e+03
2.500000000000000000e+01,7.000000000000000000e+00,1.114000000000000000e+03,3.226000000000000000e+03
2.500000000000000000e+01,7.000000000000000000e+00,8.910000000000000000e+02,3.449000000000000000e+03
2.500000000000000000e+01,7.000000000000000000e+00,9.900000000000000000e+02,3.350000000000000000e+03
2.500000000000000000e+01,7.000000000000000000e+00,9.250000000000000000e+02,3.415000000000000000e+03
2.700000000000000000e+01,7.000000000000000000e+00,1.009000000000000000e+03,3.331000000000000000e+03
2.700000000000000000e+01,7.000000000000000000e+00,9.860000000000000000e+02,3.354000000000000000e+03
2.700000000000000000e+01,7.000000000000000000e+00,1.051000000000000000e+03,3.289000000000000000e+03
2.700000000000000000e+01,7.000000000000000000e+00,1.082000000000000000e+03,3.258000000000000000e+03
2.700000000000000000e+01,7.000000000000000000e+00,9.370000000000000000e+02,3.403000000000000000e+03
2.900000000000000000e+01,7.000000000000000000e+00,9.180000000000000000e+02,3.422000000000000000e+03
2.900000000000000000e+01,7.000000000000000000e+00,1.054000000000000000e+03,3.286000000000000000e+03
2.900000000000000000e+01,7.000000000000000000e+00,9.750000000000000000e+02,3.365000000000000000e+03
2.900000000000000000e+01,7.000000000000000000e+00,8.750000000000000000e+02,3.465000000000000000e+03
2.900000000000000000e+01,7.000000000000000000e+00,9.920000000000000000e+02,3.348000000000000000e+03
3.100000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+02,3.440000000000000000e+03
3.100000000000000000e+01,7.000000000000000000e+00,1.019000000000000000e+03,3.321000000000000000e+03
3.100000000000000000e+01,7.000000000000000000e+00,9.850000000000000000e+02,3.355000000000000000e+03
3.100000000000000000e+01,7.000000000000000000e+00,1.030000000000000000e+03,3.310000000000000000e+03
3.100000000000000000e+01,7.000000000000000000e+00,1.080000000000000000e+03,3.260000000000000000e+03
3.300000000000000000e+01,7.000000000000000000e+00,9.370000000000000000e+02,3.403000000000000000e+03
