Skip_gram,0,5,0,10,100,5,10000_Trained_on1000000articles,10,0.32732683535398865,0.47359693606806347,0.28140358506683355,0.5409626518051271
Skip_gram,0,5,0,10,100,5,50000_Trained_on1000000articles,10,-0.025371670760105554,0.8123694283046659,-0.01590898460532817,0.8816912768771331
Skip_gram,0,5,0,10,100,5,90000_Trained_on1000000articles,10,0.0042638497467975735,0.958700279090684,0.024292278094027064,0.7679380355714475
Skip_gram,0,5,0,10,100,9,10000_Trained_on1000000articles,10,0.3592878785739777,0.3820646773649864,0.4779308621369226,0.23098862407163734
Skip_gram,0,5,0,10,100,9,50000_Trained_on1000000articles,10,0.022098996863935013,0.8428085427703567,0.050342667271338036,0.6512872324044423
Skip_gram,0,5,0,10,100,9,90000_Trained_on1000000articles,10,-0.033766854497959506,0.6806301150856677,0.0034794092428937534,0.9661794058205301
Skip_gram,0,5,0,10,150,1,10000_Trained_on1000000articles,10,0.2421646346154947,0.3490361147843367,0.20548057706017112,0.4288368171200496
Skip_gram,0,5,0,10,150,1,50000_Trained_on1000000articles,10,0.030168335959556147,0.7022489513580668,0.02379129412945946,0.763069862589262
Skip_gram,0,5,0,10,150,1,90000_Trained_on1000000articles,10,-0.00045376028821640847,0.9950956362416883,-0.00745270935306829,0.9195841109652059
Skip_gram,0,5,0,10,200,1,10000_Trained_on1000000articles,10,0.1837244993315421,0.42533589068031374,0.3262287571248541,0.14894693671321046
Skip_gram,0,5,0,10,200,1,50000_Trained_on1000000articles,10,0.016918887302149865,0.8350242652707345,0.05556470540631408,0.49369043716248584
Skip_gram,0,5,0,10,200,1,90000_Trained_on1000000articles,10,0.116072545116031,0.11563095831485641,0.16241685704747597,0.027187012005936376
Skip_gram,1,15,0,30,100,1,10000_Trained_on1000000articles,10,0.28129305880052635,0.32993821724081784,0.2158010793665956,0.4587108255917953
